,text,review,polarity_score,polarity
4339,kalau saya lebih pilih migor dari pada vaksin ke boster mengaco semua,"['kalau', 'saya', 'lebih', 'pilih', 'migor', 'dari', 'pada', 'vaksin', 'ke', 'boster', 'mengaco', 'semua']",-14,negatif
4340,natal dan tahun baru enggak ada apa mandalika juga lancar kenapa mudik lebaran harus ada aturan ya,"['natal', 'dan', 'tahun', 'baru', 'enggak', 'ada', 'apa', 'mandalika', 'juga', 'lancar', 'kenapa', 'mudik', 'lebaran', 'harus', 'ada', 'aturan', 'ya']",-2,negatif
4341,kbnyakan aturan kemarin mksimal kali vksin sekarang kok aturn nya tambah lagi vksin boster sono wae,"['kbnyakan', 'aturan', 'kemarin', 'mksimal', 'kali', 'vksin', 'sekarang', 'kok', 'aturn', 'nya', 'tambah', 'lagi', 'vksin', 'boster', 'sono', 'wae']",0,positif
4342,acara super bodoh,"['acara', 'super', 'bodoh']",1,positif
4343,berita belum jlas kebenarannya mengapai tv one pakai nyiarin acara enggak jlas kayak begitu bikin panas masyarakat saja,"['berita', 'belum', 'jlas', 'kebenarannya', 'mengapai', 'tv', 'one', 'pakai', 'nyiarin', 'acara', 'enggak', 'jlas', 'kayak', 'begitu', 'bikin', 'panas', 'masyarakat', 'saja']",-9,negatif
4344,joz pendapat yang pria,"['joz', 'pendapat', 'yang', 'pria']",-5,negatif
4345,ya sudah sih mengikuti saja enggak perlu ribet vaksin gratis kan baik juga buat menjaga diri jangan terlalu dibikin ribet dan ribut,"['ya', 'sudah', 'sih', 'mengikuti', 'saja', 'enggak', 'perlu', 'ribet', 'vaksin', 'gratis', 'kan', 'baik', 'juga', 'buat', 'menjaga', 'diri', 'jangan', 'terlalu', 'dibikin', 'ribet', 'dan', 'ribut']",-4,negatif
4346,wei jokowi kamu itu agamanya apa sih kok anti kali sama islam setiap umat islam mau merayakan hari rayanya selalu anda persulit sementara natal tahun baru imlek dan nyepi kamu bebasin tanpa bersyarat wahai saudara saudaraku yang muslim mari kita katakan tidak untuk periode buat jokowi karena kalo jokowi periode umat islam makin terpojokkan,"['wei', 'jokowi', 'kamu', 'itu', 'agamanya', 'apa', 'sih', 'kok', 'anti', 'kali', 'sama', 'islam', 'setiap', 'umat', 'islam', 'mau', 'merayakan', 'hari', 'rayanya', 'selalu', 'anda', 'persulit', 'sementara', 'natal', 'tahun', 'baru', 'imlek', 'dan', 'nyepi', 'kamu', 'bebasin', 'tanpa', 'bersyarat', 'wahai', 'saudara', 'saudaraku', 'yang', 'muslim', 'mari', 'kita', 'katakan', 'tidak', 'untuk', 'periode', 'buat', 'jokowi', 'karena', 'kalo', 'jokowi', 'periode', 'umat', 'islam', 'makin', 'terpojokkan']",10,positif
4347,pikirkan pakai logika saja yang mudik di hari raya natal dan tahun baru apakah sebanyak di waktu lebaran dan juga orang yang liburan di waktu natal dan tahun baru itu dari berbagai macam agama ini aturan untuk kesehatan dan tidak ada hubungannya dengan agama tapi supaya adil iya disamakan saja perturan mudik di waktu lebaran dan di waktu natal,"['pikirkan', 'pakai', 'logika', 'saja', 'yang', 'mudik', 'di', 'hari', 'raya', 'natal', 'dan', 'tahun', 'baru', 'apakah', 'sebanyak', 'di', 'waktu', 'lebaran', 'dan', 'juga', 'orang', 'yang', 'liburan', 'di', 'waktu', 'natal', 'dan', 'tahun', 'baru', 'itu', 'dari', 'berbagai', 'macam', 'agama', 'ini', 'aturan', 'untuk', 'kesehatan', 'dan', 'tidak', 'ada', 'hubungannya', 'dengan', 'agama', 'tapi', 'supaya', 'adil', 'iya', 'disamakan', 'saja', 'perturan', 'mudik', 'di', 'waktu', 'lebaran', 'dan', 'di', 'waktu', 'natal']",-30,negatif
4348,lah kenapa lu yang panas sendiri hal begini biar masyarakat lebih tahu dan paham,"['lah', 'kenapa', 'lu', 'yang', 'panas', 'sendiri', 'hal', 'begini', 'biar', 'masyarakat', 'lebih', 'tahu', 'dan', 'paham']",-9,negatif
4349,memang sudah jelas sih jokowi itu anti islam tapi sayangnya pendukungnya pada makin buta yang kayak begini mereka bahkan menyanjung nyanjung,"['memang', 'sudah', 'jelas', 'sih', 'jokowi', 'itu', 'anti', 'islam', 'tapi', 'sayangnya', 'pendukungnya', 'pada', 'makin', 'buta', 'yang', 'kayak', 'begini', 'mereka', 'bahkan', 'menyanjung', 'nyanjung']",-10,negatif
4350,boleh mudik tapi harus vaksin iya allah hanya kepadamu kami mohon pertolongan,"['boleh', 'mudik', 'tapi', 'harus', 'vaksin', 'iya', 'allah', 'hanya', 'kepadamu', 'kami', 'mohon', 'pertolongan']",0,positif
4351,corona sudah enggak ada kok jual obat terus negara apa kita ini jualan obat atau bagaimana,"['corona', 'sudah', 'enggak', 'ada', 'kok', 'jual', 'obat', 'terus', 'negara', 'apa', 'kita', 'ini', 'jualan', 'obat', 'atau', 'bagaimana']",-5,negatif
4352,kalungi saja deh boster antena analog sudah digital bahkan suruh downgrade,"['kalungi', 'saja', 'deh', 'boster', 'antena', 'analog', 'sudah', 'digital', 'bahkan', 'suruh', 'downgrade']",-4,negatif
4353,walah saya tiap lebaran pulang aman saja vaksin juga tidak,"['walah', 'saya', 'tiap', 'lebaran', 'pulang', 'aman', 'saja', 'vaksin', 'juga', 'tidak']",-11,negatif
4354,bisnis,['bisnis'],3,positif
4355,natal tahun baru imlek gp mandalika dan lain-lain giliran umat islam mau berpuasa berjuta syarat ada apa pemerintah ini apa maunya bahkan presiden sendiri yang angkat bicara semoga cepat di ganti ya pak jokowi aaminn,"['natal', 'tahun', 'baru', 'imlek', 'gp', 'mandalika', 'dan', 'lain-lain', 'giliran', 'umat', 'islam', 'mau', 'berpuasa', 'berjuta', 'syarat', 'ada', 'apa', 'pemerintah', 'ini', 'apa', 'maunya', 'bahkan', 'presiden', 'sendiri', 'yang', 'angkat', 'bicara', 'semoga', 'cepat', 'di', 'ganti', 'ya', 'pak', 'jokowi', 'aaminn']",11,positif
4356,mudik bebas,"['mudik', 'bebas']",-7,negatif
4357,kakean aturan diera pak jokowi,"['kakean', 'aturan', 'diera', 'pak', 'jokowi']",0,positif
4358,lucu negara wakanda iya,"['lucu', 'negara', 'wakanda', 'iya']",1,positif
4359,sangka baik saja sama sijuki walau pun kelakuan sih juki enggak ada baiknya,"['sangka', 'baik', 'saja', 'sama', 'sijuki', 'walau', 'pun', 'kelakuan', 'sih', 'juki', 'enggak', 'ada', 'baiknya']",-2,negatif
4360,doa berjamaah saja untuk oknum pemerintah yang zalim dan rentetannya biar segera di adzab sama allah swt amin,"['doa', 'berjamaah', 'saja', 'untuk', 'oknum', 'pemerintah', 'yang', 'zalim', 'dan', 'rentetannya', 'biar', 'segera', 'di', 'adzab', 'sama', 'allah', 'swt', 'amin']",-7,negatif
4361,warga yang mau di boster kocak mbak mbak kok mau di bikin susah rezim dagelan,"['warga', 'yang', 'mau', 'di', 'boster', 'kocak', 'mbak', 'mbak', 'kok', 'mau', 'di', 'bikin', 'susah', 'rezim', 'dagelan']",1,positif
4362,di kampung saya enggak laku korona,"['di', 'kampung', 'saya', 'enggak', 'laku', 'korona']",-3,negatif
4363,enggak jadi mudik mati duluann,"['enggak', 'jadi', 'mudik', 'mati', 'duluann']",-5,negatif
4364,anis baswedan presiden,"['anis', 'baswedan', 'presiden']",3,positif
4365,ini tv kadrun lebih sering meliput berbau unsur adu domba,"['ini', 'tv', 'kadrun', 'lebih', 'sering', 'meliput', 'berbau', 'unsur', 'adu', 'domba']",-2,negatif
4366,pemaksaan secara halus harusnya sudah dia kali vaksin iya sudah aman dong takut booster pada kadaluaesa iya hehehhe,"['pemaksaan', 'secara', 'halus', 'harusnya', 'sudah', 'dia', 'kali', 'vaksin', 'iya', 'sudah', 'aman', 'dong', 'takut', 'booster', 'pada', 'kadaluaesa', 'iya', 'hehehhe']",-7,negatif
4367,awas hanya aku lan entar giliran target terpenuhi yang ada mudik di larang ingat waktu vaksin menyasar anak sekolah janjinya apa kalo sudah sekian persen atau vaksin tatap muka eeeh yang ada tetap daring tatap muka daring karwna bukam pakai jokowi ya mengatur mudik boleh atau enggak tapi ada yv lebih berkuasa di belakang pakai jokowi yang jelas penguasa swkrang islamphobia,"['awas', 'hanya', 'aku', 'lan', 'entar', 'giliran', 'target', 'terpenuhi', 'yang', 'ada', 'mudik', 'di', 'larang', 'ingat', 'waktu', 'vaksin', 'menyasar', 'anak', 'sekolah', 'janjinya', 'apa', 'kalo', 'sudah', 'sekian', 'persen', 'atau', 'vaksin', 'tatap', 'muka', 'eeeh', 'yang', 'ada', 'tetap', 'daring', 'tatap', 'muka', 'daring', 'karwna', 'bukam', 'pakai', 'jokowi', 'ya', 'mengatur', 'mudik', 'boleh', 'atau', 'enggak', 'tapi', 'ada', 'yv', 'lebih', 'berkuasa', 'di', 'belakang', 'pakai', 'jokowi', 'yang', 'jelas', 'penguasa', 'swkrang', 'islamphobia']",-6,negatif
4368,bodo amat,"['bodo', 'amat']",-1,negatif
4369,di luar negeri sudah bebas masker di sini masih ribet vaksin pokoknya orang islam di persulit semua urusannya termasuk silaturahmi,"['di', 'luar', 'negeri', 'sudah', 'bebas', 'masker', 'di', 'sini', 'masih', 'ribet', 'vaksin', 'pokoknya', 'orang', 'islam', 'di', 'persulit', 'semua', 'urusannya', 'termasuk', 'silaturahmi']",-12,negatif
4370,tidaaakkkk setuuuujuuuuuuu mudik saja repot,"['tidaaakkkk', 'setuuuujuuuuuuu', 'mudik', 'saja', 'repot']",-11,negatif
4371,vaksin boster juga tetap kena covid sebaiknya bebaskan saja masyarakat agar perekonomian di negeri ini cepat pulih,"['vaksin', 'boster', 'juga', 'tetap', 'kena', 'covid', 'sebaiknya', 'bebaskan', 'saja', 'masyarakat', 'agar', 'perekonomian', 'di', 'negeri', 'ini', 'cepat', 'pulih']",-6,negatif
4372,iya tidak lah boster itu lebih baik,"['iya', 'tidak', 'lah', 'boster', 'itu', 'lebih', 'baik']",-4,negatif
4373,kasihan rakyat sudah tahun enggak mudik masih saja pemerintah mempersulit mudah mudahan dagangan luhut cepat laku biar mudik enggak ada peraturan lagi,"['kasihan', 'rakyat', 'sudah', 'tahun', 'enggak', 'mudik', 'masih', 'saja', 'pemerintah', 'mempersulit', 'mudah', 'mudahan', 'dagangan', 'luhut', 'cepat', 'laku', 'biar', 'mudik', 'enggak', 'ada', 'peraturan', 'lagi']",-7,negatif
4374,bebas tapi bersyarat sama bos untuk lebaran syaratin untuk tahun baru natal bebass pemaksaan secara haluss salut dengan pemerintah negeri ini bobrok,"['bebas', 'tapi', 'bersyarat', 'sama', 'bos', 'untuk', 'lebaran', 'syaratin', 'untuk', 'tahun', 'baru', 'natal', 'bebass', 'pemaksaan', 'secara', 'haluss', 'salut', 'dengan', 'pemerintah', 'negeri', 'ini', 'bobrok']",-2,negatif
4375,peraturan enggak jelass aneh sampai vaksin seperti makan nasi hahaaa,"['peraturan', 'enggak', 'jelass', 'aneh', 'sampai', 'vaksin', 'seperti', 'makan', 'nasi', 'hahaaa']",-1,negatif
4376,cewek bodoh itu kok bahkan gembira kalau di booster,"['cewek', 'bodoh', 'itu', 'kok', 'bahkan', 'gembira', 'kalau', 'di', 'booster']",-1,negatif
4377,dengan vaksin dan juga boster bukan jaminan yang penting jaga imun dan keyakinan pada allah mohon dihapuskan persyaratan jelang mudik lebaran hayoo berkeadilan,"['dengan', 'vaksin', 'dan', 'juga', 'boster', 'bukan', 'jaminan', 'yang', 'penting', 'jaga', 'imun', 'dan', 'keyakinan', 'pada', 'allah', 'mohon', 'dihapuskan', 'persyaratan', 'jelang', 'mudik', 'lebaran', 'hayoo', 'berkeadilan']",-8,negatif
4378,sudah vacsin kali sudah boster kalau enggak ada uang masih boleh mudik enggak,"['sudah', 'vacsin', 'kali', 'sudah', 'boster', 'kalau', 'enggak', 'ada', 'uang', 'masih', 'boleh', 'mudik', 'enggak']",1,positif
4379,ada acara mandalika semua di tarik peraturan bisa saja kamu pade,"['ada', 'acara', 'mandalika', 'semua', 'di', 'tarik', 'peraturan', 'bisa', 'saja', 'kamu', 'pade']",-3,negatif
4380,waktu race dimandalika diwajibkan booster enggak iya,"['waktu', 'race', 'dimandalika', 'diwajibkan', 'booster', 'enggak', 'iya']",0,positif
4381,sekarang booster nantinya vaksin parabola dan terus berlanjut,"['sekarang', 'booster', 'nantinya', 'vaksin', 'parabola', 'dan', 'terus', 'berlanjut']",0,positif
4382,alaaaaah vaksin vaksin minyak goreng mnaaaa vaksin saja utamakan giliran kebutuhan masyarakat semkin susah,"['alaaaaah', 'vaksin', 'vaksin', 'minyak', 'goreng', 'mnaaaa', 'vaksin', 'saja', 'utamakan', 'giliran', 'kebutuhan', 'masyarakat', 'semkin', 'susah']",0,positif
4383,bodo amat,"['bodo', 'amat']",-1,negatif
4384,kalau memikirkan pemerintah sekarang mah pusing,"['kalau', 'memikirkan', 'pemerintah', 'sekarang', 'mah', 'pusing']",-8,negatif
4385,yang enggak vaksin juga bisa mudik,"['yang', 'enggak', 'vaksin', 'juga', 'bisa', 'mudik']",-8,negatif
4386,walaupun dibolehkan dalam satu keluarga itu kan ada bapak anak bapak sudah ibu sudah anak belum karena waktu suntiknya yang ke masih bulan lagi akhirnya enggak jadi pulang mudik aturan yang sangat mengikat dan tidak adil benar enggak ibu ibu bapak bapak se indonesia he,"['walaupun', 'dibolehkan', 'dalam', 'satu', 'keluarga', 'itu', 'kan', 'ada', 'bapak', 'anak', 'bapak', 'sudah', 'ibu', 'sudah', 'anak', 'belum', 'karena', 'waktu', 'suntiknya', 'yang', 'ke', 'masih', 'bulan', 'lagi', 'akhirnya', 'enggak', 'jadi', 'pulang', 'mudik', 'aturan', 'yang', 'sangat', 'mengikat', 'dan', 'tidak', 'adil', 'benar', 'enggak', 'ibu', 'ibu', 'bapak', 'bapak', 'se', 'indonesia', 'he']",-28,negatif
4387,ada apa dibalik booster sama seperti vaksin dan kok jadi persyaratan buat umat islam ya,"['ada', 'apa', 'dibalik', 'booster', 'sama', 'seperti', 'vaksin', 'dan', 'kok', 'jadi', 'persyaratan', 'buat', 'umat', 'islam', 'ya']",8,positif
4388,booster lagi kalau buat umat islam kalau natal tahun baru dan motor gp kemarin enggak ada itu aturan harus booster,"['booster', 'lagi', 'kalau', 'buat', 'umat', 'islam', 'kalau', 'natal', 'tahun', 'baru', 'dan', 'motor', 'gp', 'kemarin', 'enggak', 'ada', 'itu', 'aturan', 'harus', 'booster']",-2,negatif
4389,di suruh vaksin booster tapi mana pelayanannya saja susah seharusnya tempat vaksin diperbanyak dong,"['di', 'suruh', 'vaksin', 'booster', 'tapi', 'mana', 'pelayanannya', 'saja', 'susah', 'seharusnya', 'tempat', 'vaksin', 'diperbanyak', 'dong']",-11,negatif
4390,vaksin gratis masih enggak mau seribu alasan bpjs pilih bayar yang minim sakit opname rs meminta gratis seperti pajak nihil keluhan ke pemerintah banyak,"['vaksin', 'gratis', 'masih', 'enggak', 'mau', 'seribu', 'alasan', 'bpjs', 'pilih', 'bayar', 'yang', 'minim', 'sakit', 'opname', 'rs', 'meminta', 'gratis', 'seperti', 'pajak', 'nihil', 'keluhan', 'ke', 'pemerintah', 'banyak']",-15,negatif
4391,mau puasa mau leberan kok banyak kicuan coba sebelah lossssssss,"['mau', 'puasa', 'mau', 'leberan', 'kok', 'banyak', 'kicuan', 'coba', 'sebelah', 'lossssssss']",3,positif
4392,booster kan geatis,"['booster', 'kan', 'geatis']",0,positif
4393,bodoh,['bodoh'],0,positif
4394,betul itu kata bapaknya,"['betul', 'itu', 'kata', 'bapaknya']",-5,negatif
4395,tenang kawan kita yang mudik pasti tetap bisa mudik yang penting jangan lupa kalao meninggalkan kontrakan bosster antena jek dan terminal sudah aman bisa perlu matikan dari kilometer agar tidak terjadi konsleting listrik sekian dan terima kasih,"['tenang', 'kawan', 'kita', 'yang', 'mudik', 'pasti', 'tetap', 'bisa', 'mudik', 'yang', 'penting', 'jangan', 'lupa', 'kalao', 'meninggalkan', 'kontrakan', 'bosster', 'antena', 'jek', 'dan', 'terminal', 'sudah', 'aman', 'bisa', 'perlu', 'matikan', 'dari', 'kilometer', 'agar', 'tidak', 'terjadi', 'konsleting', 'listrik', 'sekian', 'dan', 'terima', 'kasih']",-21,negatif
4396,sudah ketebak orang pada enggak mau vkcin boster makan nya akalin mudik boleh tapi ada tapinya,"['sudah', 'ketebak', 'orang', 'pada', 'enggak', 'mau', 'vkcin', 'boster', 'makan', 'nya', 'akalin', 'mudik', 'boleh', 'tapi', 'ada', 'tapinya']",2,positif
4397,tapi ada syaratnya,"['tapi', 'ada', 'syaratnya']",1,positif
4398,mau lihat orang tua saudara saja di persulit saja padahal vaksin kali,"['mau', 'lihat', 'orang', 'tua', 'saudara', 'saja', 'di', 'persulit', 'saja', 'padahal', 'vaksin', 'kali']",-3,negatif
4399,kemarin vaksin ke dan masih berasa sakit tangan ku,"['kemarin', 'vaksin', 'ke', 'dan', 'masih', 'berasa', 'sakit', 'tangan', 'ku']",-6,negatif
4400,astaga pemerintah masih saja mencari uang gara sih jokowi jadi presiden ini wkwkwk,"['astaga', 'pemerintah', 'masih', 'saja', 'mencari', 'uang', 'gara', 'sih', 'jokowi', 'jadi', 'presiden', 'ini', 'wkwkwk']",-6,negatif
4401,pemerintah menyusahkan rakyt,"['pemerintah', 'menyusahkan', 'rakyt']",-1,negatif
4402,moto gp tanpa syarat boster sirkuit jadi langsung gp tanpa boster,"['moto', 'gp', 'tanpa', 'syarat', 'boster', 'sirkuit', 'jadi', 'langsung', 'gp', 'tanpa', 'boster']",2,positif
4403,kopit itu sudah hilang bodoh,"['kopit', 'itu', 'sudah', 'hilang', 'bodoh']",-2,negatif
4404,sampai kapan sih vaccine dan buster di hentikan negara negara lain sudah enggak perduli dan bebas veccine mau di giring ke mana ini ummat enggak cukuplah penderitaan mereka,"['sampai', 'kapan', 'sih', 'vaccine', 'dan', 'buster', 'di', 'hentikan', 'negara', 'negara', 'lain', 'sudah', 'enggak', 'perduli', 'dan', 'bebas', 'veccine', 'mau', 'di', 'giring', 'ke', 'mana', 'ini', 'ummat', 'enggak', 'cukuplah', 'penderitaan', 'mereka']",-6,negatif
4405,kalau vaksin ke badan semakin lemah gampang lemes ada tetanga vaksin ke sekarang sakit sakitan masih muda lagi aku cukup saja,"['kalau', 'vaksin', 'ke', 'badan', 'semakin', 'lemah', 'gampang', 'lemes', 'ada', 'tetanga', 'vaksin', 'ke', 'sekarang', 'sakit', 'sakitan', 'masih', 'muda', 'lagi', 'aku', 'cukup', 'saja']",-19,negatif
4406,saya heran kenapa kalau lebaran kok ada aturan kaya begitu ya apa gunanya vksin jangan bikin rakyat kecil susah terus samp kapan kalau lbaran bikin aturan terus kemarin pada kmna waktu natal tahun baru imlek perasaan ada aturan kok lbaran idul fitri malah keluar,"['saya', 'heran', 'kenapa', 'kalau', 'lebaran', 'kok', 'ada', 'aturan', 'kaya', 'begitu', 'ya', 'apa', 'gunanya', 'vksin', 'jangan', 'bikin', 'rakyat', 'kecil', 'susah', 'terus', 'samp', 'kapan', 'kalau', 'lbaran', 'bikin', 'aturan', 'terus', 'kemarin', 'pada', 'kmna', 'waktu', 'natal', 'tahun', 'baru', 'imlek', 'perasaan', 'ada', 'aturan', 'kok', 'lbaran', 'idul', 'fitri', 'malah', 'keluar']",-15,negatif
4407,kenapa siihhhhh pemerintah mengadakan syarat yang memberatkan rakyat,"['kenapa', 'siihhhhh', 'pemerintah', 'mengadakan', 'syarat', 'yang', 'memberatkan', 'rakyat']",-5,negatif
4408,negoro kokean aturan mencla mencle gonta ganti aturan,"['negoro', 'kokean', 'aturan', 'mencla', 'mencle', 'gonta', 'ganti', 'aturan']",0,positif
4409,undang enggak jelas masak wajib vaksin booster kenapa waktu mandalika kemarin enggak ada soal booster saya enggak yakin pejabat sudah di boster,"['undang', 'enggak', 'jelas', 'masak', 'wajib', 'vaksin', 'booster', 'kenapa', 'waktu', 'mandalika', 'kemarin', 'enggak', 'ada', 'soal', 'booster', 'saya', 'enggak', 'yakin', 'pejabat', 'sudah', 'di', 'boster']",-4,negatif
4410,benar cukup sudah enggak perlu syarat urus saja hrg minyak yang mahal kurang pekerjaan iya pemerintah sekarang ini,"['benar', 'cukup', 'sudah', 'enggak', 'perlu', 'syarat', 'urus', 'saja', 'hrg', 'minyak', 'yang', 'mahal', 'kurang', 'pekerjaan', 'iya', 'pemerintah', 'sekarang', 'ini']",-11,negatif
4411,tahun baru kemarin pool bis antar propinsi penuh balik tanpa ada syarat,"['tahun', 'baru', 'kemarin', 'pool', 'bis', 'antar', 'propinsi', 'penuh', 'balik', 'tanpa', 'ada', 'syarat']",-2,negatif
4412,kapan rezim ini lengser karena sudah muak dengan kebijakan nya,"['kapan', 'rezim', 'ini', 'lengser', 'karena', 'sudah', 'muak', 'dengan', 'kebijakan', 'nya']",-4,negatif
4413,kalo menurut saya apa salahnya vaksin itukan vaksin enggak bayar saya juga lagi ditimur tengah sudah vaksin alhamdulillah semuanya lancar saja memang ini pelaturan pemerintah iya kita mengikuti saja enggak salahnya itu,"['kalo', 'menurut', 'saya', 'apa', 'salahnya', 'vaksin', 'itukan', 'vaksin', 'enggak', 'bayar', 'saya', 'juga', 'lagi', 'ditimur', 'tengah', 'sudah', 'vaksin', 'alhamdulillah', 'semuanya', 'lancar', 'saja', 'memang', 'ini', 'pelaturan', 'pemerintah', 'iya', 'kita', 'mengikuti', 'saja', 'enggak', 'salahnya', 'itu']",-6,negatif
4414,itulah enaknya punya pemimpin pebisnis,"['itulah', 'enaknya', 'punya', 'pemimpin', 'pebisnis']",3,positif
4415,mandatori lagi boster lagi kebanyakan aturan,"['mandatori', 'lagi', 'boster', 'lagi', 'kebanyakan', 'aturan']",-4,negatif
4416,harga sembilan bahan pokok saja belum tuntas masih saja ribut paksa vaksin boster yang tidak laku penjualan nya,"['harga', 'sembilan', 'bahan', 'pokok', 'saja', 'belum', 'tuntas', 'masih', 'saja', 'ribut', 'paksa', 'vaksin', 'boster', 'yang', 'tidak', 'laku', 'penjualan', 'nya']",-18,negatif
4417,satu kata dagang,"['satu', 'kata', 'dagang']",1,positif
4418,azab itu pedih wahai rezim berhentilah kalian menzolimi umat islam,"['azab', 'itu', 'pedih', 'wahai', 'rezim', 'berhentilah', 'kalian', 'menzolimi', 'umat', 'islam']",-4,negatif
4419,penjualan tiket motogp sepi peminat dikarenakan terlalu banyak persyaratan eh tiba tiba pemerintah mengeluarkan pernyataan bahwa yang sudah vaksin tidak perlu lagi tes vcr dan juga angka covid semakin menurun akhirnya tiket motogp habis terjual dan kita lihat sendiri beribu orang menonton tanpa jarak sekarang tentang mudik boleh mudik asalkan sudah mendapatkan vaksin booster aneh kan sialan sontoloyo,"['penjualan', 'tiket', 'motogp', 'sepi', 'peminat', 'dikarenakan', 'terlalu', 'banyak', 'persyaratan', 'eh', 'tiba', 'tiba', 'pemerintah', 'mengeluarkan', 'pernyataan', 'bahwa', 'yang', 'sudah', 'vaksin', 'tidak', 'perlu', 'lagi', 'tes', 'vcr', 'dan', 'juga', 'angka', 'covid', 'semakin', 'menurun', 'akhirnya', 'tiket', 'motogp', 'habis', 'terjual', 'dan', 'kita', 'lihat', 'sendiri', 'beribu', 'orang', 'menonton', 'tanpa', 'jarak', 'sekarang', 'tentang', 'mudik', 'boleh', 'mudik', 'asalkan', 'sudah', 'mendapatkan', 'vaksin', 'booster', 'aneh', 'kan', 'sialan', 'sontoloyo']",-26,negatif
